VSAMP,SAMPN,VEHNO,YEAR,BODY,O_BODY,FUEL,O_FUEL,EZPAS,CNTV,O_CNTV,HH1,HH_WHT2
404872901,4048729,1,2005,1, ,1, ,1,1, ,416.66667,1106.276605
404872902,4048729,2,2002,2, ,1, ,1,1, ,416.66667,1106.276605
404877401,4048774,1,2010,1, ,1, ,2,1, ,131.73333,68.88660828
404877402,4048774,2,2006,1, ,1, ,2,1, ,131.73333,68.88660828
404877403,4048774,3,2004,2, ,1, ,1,1, ,131.73333,68.88660828
404877404,4048774,4,1996,7, ,1, ,2,2,NOT NEEDED,131.73333,68.88660828
404877405,4048774,5,2009,7, ,1, ,2,2,NOT NEEDED,131.73333,68.88660828
404881201,4048812,1,2005,1, ,1, ,1,1, ,318.16667,542.0792921
404881202,4048812,2,2007,1, ,1, ,1,1, ,318.16667,542.0792921
404883301,4048833,1,1997,1, ,1, ,1,1, ,410.33333,87.82638836
404883302,4048833,2,2005,1, ,1, ,1,2,DK/RF,410.33333,87.82638836
404892601,4048926,1,2003,2, ,1, ,2,1, ,620,488.9252184
404895301,4048953,1,2004,1, ,1, ,1,2,NOT NEEDED,150.16667,52.01793963
404895302,4048953,2,1993,1, ,1, ,2,1, ,150.16667,52.01793963
404895303,4048953,3,2004,2, ,1, ,2,2,NOT NEEDED,150.16667,52.01793963
404897401,4048974,1,1999,1, ,1, ,1,1, ,385,221.2875267
404898201,4048982,1,2005,1, ,1, ,2,1, ,379.66667,597.8763797
404908901,4049089,1,2001,2, ,1, ,2,1, ,77.625,51.3160331
404908902,4049089,2,1997,1, ,1, ,1,1, ,77.625,51.3160331
404908903,4049089,3,2003,1, ,1, ,1,2,CARPOOLED,77.625,51.3160331
404908904,4049089,4,1998,4, ,1, ,2,2,NEEDS REPAIR,77.625,51.3160331
404908905,4049089,5,2001,97,DIRT BIKE,1, ,2,2,NOT AVAILABLE,77.625,51.3160331
404909601,4049096,1,2009,1, ,1, ,1,1, ,117.58333,101.6913961
404914301,4049143,1,2005,1, ,1, ,1,2,NOT NEEDED,311.375,50.03679836
404915401,4049154,1,1998,1, ,1, ,1,2,NOT NEEDED,380.27273,50.35320129
404926201,4049262,1,2009,2, ,1, ,1,1, ,106.8,66.79576747
404928401,4049284,1,2007,2, ,1, ,1,2,NOT NEEDED,242.66667,244.3461217
404928402,4049284,2,2010,1, ,1, ,1,1, ,242.66667,244.3461217
404928901,4049289,1,2007,2, ,1, ,2,2,NOT NEEDED,461.2,653.6538225
404932901,4049329,1,2009,2, ,1, ,1,2,NOT NEEDED,762,91.69708937
404932902,4049329,2,2002,1, ,1, ,1,2,NOT NEEDED,762,91.69708937
404935201,4049352,1,2003,1, ,1, ,1,1, ,323,91.89710778
404935202,4049352,2,2000,1, ,1, ,1,1, ,323,91.89710778
404937401,4049374,1,2000,1, ,1, ,1,2,NOT NEEDED,2289,592.5952402
404943301,4049433,1,2010,2, ,1, ,1,2,NOT NEEDED,219.5,95.7793938
404946101,4049461,1,2011,1, ,1, ,1,1, ,311.14286,116.4793301
404950201,4049502,1,2002,1, ,1, ,1,1, ,269.5,62.88836858
404950202,4049502,2,2002,1, ,1, ,2,2,NOT NEEDED,269.5,62.88836858
404950601,4049506,1,1989,1, ,1, ,2,2,NOT NEEDED,120.89474,127.5577606
404953201,4049532,1,2004,3, ,1, ,1,1, ,66.22727,67.80294934
404953202,4049532,2,1996,1, ,1, ,2,2,NOT NEEDED,66.22727,67.80294934
404953203,4049532,3,2004,2, ,1, ,2,2,"FUEL PRICES, NOT PRIMARY VEHICLE",66.22727,67.80294934
404955501,4049555,1,1993,1, ,1, ,1,1, ,166.90909,258.5792628
404955502,4049555,2,1980,1, ,1, ,2,2,NOT NEEDED,166.90909,258.5792628
404974901,4049749,1,2000,3, ,1, ,1,1, ,128.5,255.9518348
404974902,4049749,2,2000,1, ,1, ,1,1, ,128.5,255.9518348
404974903,4049749,3,2009,2, ,1, ,2,2,NOT NEEDED,128.5,255.9518348
404975701,4049757,1,9998,2, ,1, ,1,1, ,254.55556,444.0181332
404978701,4049787,1,2008,1, ,1, ,1,1, ,269,1864.12426
404978702,4049787,2,1990,3, ,1, ,1,1, ,269,1864.12426
404978703,4049787,3,2011,1, ,1, ,1,2,NOT NEEDED,269,1864.12426
404980901,4049809,1,1995,1, ,1, ,1,1, ,223.5,68.13236724
404980902,4049809,2,2001,1, ,1, ,1,2,NOT NEEDED,223.5,68.13236724
404980903,4049809,3,2001,1, ,1, ,1,2,NOT NEEDED,223.5,68.13236724
404982001,4049820,1,2007,4, ,1, ,1,1, ,124.625,50.17865014
404982002,4049820,2,2000,2, ,1, ,1,1, ,124.625,50.17865014
404982003,4049820,3,2001,1, ,1, ,1,2,NOT NEEDED,124.625,50.17865014
404982004,4049820,4,1998,1, ,1, ,2,2,NOT NEEDED,124.625,50.17865014
404982005,4049820,5,1969,1, ,1, ,2,2,NOT NEEDED,124.625,50.17865014
404982006,4049820,6,2011,7, ,1, ,1,2,NOT NEEDED,124.625,50.17865014
404985801,4049858,1,1991,1, ,1, ,2,2,NOT NEEDED,1204,433.9511032
404986201,4049862,1,2000,1, ,1, ,1,1, ,341,259.3824805
404986202,4049862,2,2008,2, ,1, ,1,1, ,341,259.3824805
404991101,4049911,1,1997,1, ,1, ,1,1, ,129,50.23043878
404994701,4049947,1,2009,1, ,1, ,1,1, ,110.66667,118.7187507
404994702,4049947,2,2010,1, ,1, ,1,1, ,110.66667,118.7187507
404994703,4049947,3,2006,2, ,1, ,1,2,NOT NEEDED,110.66667,118.7187507
404994704,4049947,4,2011,8, ,1, ,1,2,NOT NEEDED,110.66667,118.7187507
404994705,4049947,5,2011,8, ,1, ,2,2,NOT NEEDED,110.66667,118.7187507
404996501,4049965,1,2007,1, ,1, ,1,1, ,162.25,50.01730709
405002701,4050027,1,2010,2, ,1, ,1,2,NOT NEEDED,200.6,302.9983494
405002702,4050027,2,2011,1, ,1, ,2,1, ,200.6,302.9983494
405022401,4050224,1,2007,2, ,1, ,2,2,NOT NEEDED,537.25,1001.78069
405041801,4050418,1,2006,2, ,1, ,1,1, ,1523,1709.688316
405041802,4050418,2,2008,1, ,1, ,1,1, ,1523,1709.688316
405043901,4050439,1,2011,3, ,1, ,1,2,NOT NEEDED,174.78571,130.5236452
405051101,4050511,1,1993,1, ,1, ,2,1, ,205.25,304.0328708
405051201,4050512,1,1997,1, ,1, ,1,1, ,212.75,50.55626717
405055301,4050553,1,1998,3, ,1, ,1,1, ,371.25,230.5140225
405055302,4050553,2,2008,1, ,1, ,1,2,NOT NEEDED,371.25,230.5140225
405057001,4050570,1,2011,1, ,1, ,1,1, ,97,50.04206926
405057002,4050570,2,2004,1, ,1, ,1,1, ,97,50.04206926
405062201,4050622,1,2009,2, ,1, ,1,2,NOT NEEDED,269.4,247.0566475
405062202,4050622,2,2010,2, ,1, ,2,1, ,269.4,247.0566475
405065701,4050657,1,2005,3, ,1, ,1,1, ,200,54.60440708
405065702,4050657,2,2010,1, ,1, ,1,1, ,200,54.60440708
405066201,4050662,1,2005,1, ,1, ,1,1, ,119.18182,100.9034054
405066202,4050662,2,2003,2, ,1, ,1,1, ,119.18182,100.9034054
405076001,4050760,1,2009,2, ,1, ,2,1, ,316.85714,106.2477273
405079701,4050797,1,2010,1, ,1, ,1,1, ,226.5,230.0976585
405079702,4050797,2,1995,1, ,1, ,2,1, ,226.5,230.0976585
405082601,4050826,1,2007,1, ,3, ,2,1, ,257.85714,142.7943012
405085801,4050858,1,2006,1, ,1, ,1,1, ,321.76923,59.51276563
405090101,4050901,1,1998,1, ,1, ,1,1, ,226.5,104.3839576
405090102,4050901,2,1998,3, ,1, ,1,1, ,226.5,104.3839576
405091501,4050915,1,2005,1, ,1, ,1,1, ,286.33333,160.9544305
405094401,4050944,1,2010,1, ,1, ,1,1, ,55.75,50.00449485
405094402,4050944,2,2000,3, ,1, ,1,2,NOT NEEDED,55.75,50.00449485
405094403,4050944,3,2000,1, ,1, ,1,2,NOT NEEDED,55.75,50.00449485
405097101,4050971,1,2011,2, ,1, ,1,1, ,330.85714,692.6322999
405097102,4050971,2,2007,2, ,1, ,1,2,USED DIFFERENT MODE,330.85714,692.6322999
405102901,4051029,1,1991,2, ,1, ,2,2,NOT NEEDED,254.55556,69.25992972
405107701,4051077,1,2009,1, ,1, ,1,1, ,117.58333,169.5577964
405107702,4051077,2,1981,1, ,1, ,1,2,NOT NEEDED,117.58333,169.5577964
405108901,4051089,1,2011,3, ,1, ,1,1, ,219.23077,212.1110321
405108902,4051089,2,2011,2, ,1, ,1,1, ,219.23077,212.1110321
405116201,4051162,1,1997,1, ,1, ,2,1, ,286.5,1627.43302
405119201,4051192,1,2003,1, ,1, ,1,1, ,77.95455,53.11046136
405119501,4051195,1,1998,1, ,1, ,1,1, ,428,50
405119502,4051195,2,1996,1, ,1, ,1,1, ,428,50
405119503,4051195,3,1995,1, ,1, ,1,1, ,428,50
405119504,4051195,4,2008,1, ,1, ,1,1, ,428,50
405121001,4051210,1,2010,2, ,1, ,1,2,NOT NEEDED,388.16667,176.9373946
405121002,4051210,2,2002,1, ,1, ,1,1, ,388.16667,176.9373946
405132901,4051329,1,2002,1, ,1, ,1,1, ,127.71429,196.27686
405132902,4051329,2,2001,3, ,1, ,2,1, ,127.71429,196.27686
405133701,4051337,1,2011,1, ,1, ,1,1, ,326.66667,124.1499615
405133702,4051337,2,2006,2, ,1, ,1,2,NOT NEEDED,326.66667,124.1499615
405133703,4051337,3,2002,1, ,1, ,1,2,NOT NEEDED,326.66667,124.1499615
405135601,4051356,1,2001,1, ,1, ,1,1, ,186,135.8352527
405135602,4051356,2,2003,1, ,1, ,1,1, ,186,135.8352527
405142401,4051424,1,2002,1, ,1, ,1,1, ,151.16667,169.8796206
405142402,4051424,2,2008,1, ,1, ,1,1, ,151.16667,169.8796206
405142403,4051424,3,1986,1, ,1, ,2,2,NOT PRIMARY VEHICLE,151.16667,169.8796206
405142404,4051424,4,1986,1, ,1, ,2,2,NOT PRIMARY VEHICLE,151.16667,169.8796206
405142405,4051424,5,2009,7, ,1, ,2,2,NOT PRIMARY VEHICLE,151.16667,169.8796206
405142406,4051424,6,2002,7, ,1, ,2,2,NOT PRIMARY VEHICLE,151.16667,169.8796206
405149701,4051497,1,1997,1, ,1, ,2,1, ,532.8,181.2154205
405149702,4051497,2,1998,1, ,1, ,1,1, ,532.8,181.2154205
405149901,4051499,1,1984,1, ,1, ,2,1, ,101.94444,112.6778824
405152001,4051520,1,2001,1, ,1, ,2,1, ,219.23077,658.7489761
405154801,4051548,1,2003,1, ,1, ,1,1, ,635.8,1438.779256
405154802,4051548,2,2000,1, ,1, ,1,1, ,635.8,1438.779256
405156501,4051565,1,2005,1, ,1, ,1,2,NOT NEEDED,406,248.5169286
405156502,4051565,2,1992,1, ,1, ,2,1, ,406,248.5169286
405156503,4051565,3,1997,1, ,1, ,2,2,NOT NEEDED,406,248.5169286
405176401,4051764,1,2010,1, ,1, ,1,1, ,219.5,145.7711512
405176402,4051764,2,2011,2, ,1, ,1,1, ,219.5,145.7711512
405176501,4051765,1,1998,1, ,1, ,2,1, ,111.4,290.4057078
405176502,4051765,2,1998,1, ,1, ,2,1, ,111.4,290.4057078
405176503,4051765,3,2007,1, ,1, ,2,1, ,111.4,290.4057078
405177301,4051773,1,1993,1, ,1, ,1,2,NOT NEEDED,202.85714,57.63555088
405178501,4051785,1,2005,1, ,1, ,2,1, ,336.5,597.8057828
405178502,4051785,2,1999,1, ,1, ,2,1, ,336.5,597.8057828
405178503,4051785,3,1999,1, ,1, ,2,1, ,336.5,597.8057828
405181101,4051811,1,1996,2, ,1, ,2,1, ,202.5,313.7174897
405186301,4051863,1,2008,2, ,1, ,1,1, ,127.4,218.975853
405186302,4051863,2,2003,1, ,1, ,1,2,NOT NEEDED,127.4,218.975853
405186303,4051863,3,1999,3, ,1, ,1,1, ,127.4,218.975853
405186304,4051863,4,1988,1, ,1, ,1,1, ,127.4,218.975853
405195601,4051956,1,2007,1, ,1, ,1,1, ,95,140.5677319
405195602,4051956,2,2005,1, ,1, ,1,2,NOT NEEDED,95,140.5677319
405201601,4052016,1,2011,1, ,1, ,1,1, ,746,1598.984622
405203701,4052037,1,2005,1, ,1, ,2,1, ,272.83333,147.2195105
405206001,4052060,1,2009,1, ,1, ,1,1, ,154.66667,68.19079507
405206002,4052060,2,2005,1, ,1, ,1,1, ,154.66667,68.19079507
405207901,4052079,1,1997,1, ,1, ,2,1, ,196.33333,176.3772899
405210901,4052109,1,2009,3, ,1, ,1,1, ,95.57143,78.60346358
405216001,4052160,1,2001,1, ,1, ,1,1, ,181.66667,69.82580226
405216002,4052160,2,1996,1, ,1, ,1,2,NOT NEEDED,181.66667,69.82580226
405218001,4052180,1,2000,1, ,1, ,1,1, ,61.71053,159.2653391
405218002,4052180,2,2010,1, ,1, ,1,1, ,61.71053,159.2653391
405218101,4052181,1,2005,2, ,1, ,1,1, ,226.5,58.80871029
405218102,4052181,2,2009,2, ,1, ,1,1, ,226.5,58.80871029
405222601,4052226,1,2000,1, ,1, ,1,1, ,194.06667,354.1831209
405224201,4052242,1,2004,1, ,1, ,2,1, ,429.4,70.72365893
405224202,4052242,2,1999,1, ,1, ,2,1, ,429.4,70.72365893
405226001,4052260,1,2003,2, ,1, ,1,1, ,182.6,397.3640865
405226002,4052260,2,2005,3, ,1, ,1,1, ,182.6,397.3640865
405226003,4052260,3,2011,1, ,1, ,2,1, ,182.6,397.3640865
405226004,4052260,4,2001,1, ,1, ,2,2,NOT PRIMARY VEHICLE,182.6,397.3640865
405232501,4052325,1,2008,1, ,1, ,2,1, ,194.8,80.92969307
405232502,4052325,2,1995,4, ,1, ,2,1, ,194.8,80.92969307
405232601,4052326,1,2010,1, ,1, ,1,1, ,202.5,123.9433351
405232602,4052326,2,1987,1, ,1, ,1,1, ,202.5,123.9433351
405233101,4052331,1,2009,1, ,1, ,2,1, ,291.75,134.3976906
405235101,4052351,1,2007,1, ,3, ,1,1, ,77.95455,50.00751608
405235102,4052351,2,1999,1, ,1, ,1,1, ,77.95455,50.00751608
405238501,4052385,1,2003,1, ,1, ,2,1, ,318.5,158.0442492
405241801,4052418,1,2007,1, ,1, ,1,1, ,61.71053,50.00312633
405241802,4052418,2,2011,1, ,1, ,1,1, ,61.71053,50.00312633
405242601,4052426,1,2011,2, ,1, ,1,2,NOT NEEDED,88.42105,818.4411028
405242602,4052426,2,2011,2, ,1, ,2,1, ,88.42105,818.4411028
405242603,4052426,3,2009,1, ,1, ,2,1, ,88.42105,818.4411028
405250201,4052502,1,2000,1, ,1, ,1,1, ,150.11111,215.5961399
405250202,4052502,2,1997,1, ,1, ,1,1, ,150.11111,215.5961399
405252401,4052524,1,2005,1, ,3, ,1,1, ,403,489.0624744
405252402,4052524,2,2005,2, ,1, ,2,1, ,403,489.0624744
405254201,4052542,1,2009,1, ,1, ,2,1, ,443.6,465.2676194
405254202,4052542,2,1997,3, ,1, ,2,1, ,443.6,465.2676194
405255101,4052551,1,2009,1, ,1, ,1,1, ,126.54545,50.30617802
405255102,4052551,2,1995,4, ,1, ,1,2,NOT NEEDED,126.54545,50.30617802
405255103,4052551,3,2005,1, ,1, ,2,1, ,126.54545,50.30617802
405260801,4052608,1,2008,1, ,1, ,1,2,NOT NEEDED,262.66667,188.6264373
405263001,4052630,1,2002,1, ,1, ,1,1, ,818.5,891.3145524
405269201,4052692,1,2000,1, ,1, ,2,1, ,472.66667,380.5426455
405270101,4052701,1,2002,1, ,1, ,1,1, ,330.85714,421.804686
405270102,4052701,2,2003,3, ,1, ,1,1, ,330.85714,421.804686
405272801,4052728,1,2005,1, ,1, ,1,1, ,328.14286,626.1934535
405272802,4052728,2,2008,1, ,1, ,1,2,NOT NEEDED,328.14286,626.1934535
405274601,4052746,1,2005,1, ,1, ,1,1, ,170.78571,60.34368848
405274602,4052746,2,2009,1, ,1, ,2,1, ,170.78571,60.34368848
405285601,4052856,1,1996,1, ,1, ,2,1, ,639.5,907.4387152
405285602,4052856,2,2003,1, ,1, ,2,1, ,639.5,907.4387152
405285603,4052856,3,2003,1, ,1, ,2,2,NOT NEEDED,639.5,907.4387152
405285604,4052856,4,2006,1, ,1, ,2,2,CARPOOLED,639.5,907.4387152
405287101,4052871,1,2004,1, ,1, ,2,1, ,279.4,375.9268066
405289801,4052898,1,2000,4, ,1, ,1,2,NOT NEEDED,116.72727,125.9366489
405293001,4052930,1,2003,1, ,1, ,2,2,NOT NEEDED,127.16667,76.36638791
405293002,4052930,2,2007,1, ,3, ,2,1, ,127.16667,76.36638791
405293201,4052932,1,1996,1, ,1, ,1,1, ,219.57143,115.8194559
405293202,4052932,2,2011,4, ,1, ,1,1, ,219.57143,115.8194559
405293203,4052932,3,1994,1, ,1, ,1,2,DK/RF,219.57143,115.8194559
405300401,4053004,1,2007,1, ,1, ,1,1, ,73.04,50.00530959
405300402,4053004,2,2007,1, ,1, ,1,1, ,73.04,50.00530959
405306601,4053066,1,2009,2, ,1, ,1,1, ,111.4,161.4742901
405306602,4053066,2,2004,1, ,1, ,1,1, ,111.4,161.4742901
405310701,4053107,1,2000,2, ,1, ,2,1, ,462.66667,1768.991018
405310702,4053107,2,2011,1, ,1, ,2,1, ,462.66667,1768.991018
405314701,4053147,1,2001,1, ,1, ,1,1, ,148.88889,53.00950468
405323201,4053232,1,1994,1, ,1, ,1,1, ,106.8,52.31549085
405323202,4053232,2,2010,1, ,1, ,1,1, ,106.8,52.31549085
405329301,4053293,1,2003,2, ,1, ,1,1, ,261.33333,718.6218627
405329302,4053293,2,2011,2, ,1, ,1,1, ,261.33333,718.6218627
405331201,4053312,1,1999,1, ,1, ,1,1, ,515.2,126.9933683
405340001,4053400,1,2003,1, ,1, ,1,1, ,141.33333,54.80789621
405340002,4053400,2,2001,1, ,1, ,1,1, ,141.33333,54.80789621
405341701,4053417,1,2000,4, ,1, ,2,1, ,181,188.3919172
405346601,4053466,1,2003,1, ,1, ,1,1, ,318.5,50.03151805
405346602,4053466,2,2000,2, ,1, ,2,1, ,318.5,50.03151805
405357301,4053573,1,2011,1, ,1, ,1,1, ,365,66.39717923
405357302,4053573,2,2000,1, ,1, ,1,1, ,365,66.39717923
405371801,4053718,1,1997,1, ,1, ,2,1, ,117.58333,50.18863862
405375301,4053753,1,2011,1, ,1, ,2,1, ,164.86667,96.74777318
405377001,4053770,1,2009,1, ,1, ,1,1, ,182.11111,50.03639436
405377002,4053770,2,2010,1, ,1, ,1,1, ,182.11111,50.03639436
405387701,4053877,1,2010,1, ,1, ,1,2,NOT NEEDED,327.8,90.23509973
405387702,4053877,2,2001,1, ,1, ,1,1, ,327.8,90.23509973
405391101,4053911,1,1987,1, ,1, ,2,1, ,182.11111,249.0129782
405394901,4053949,1,2009,1, ,1, ,1,2,NOT NEEDED,95.19048,50.06624607
405394902,4053949,2,2008,1, ,1, ,1,1, ,95.19048,50.06624607
405396801,4053968,1,1998,1, ,1, ,2,1, ,77.95455,50.01772776
405400001,4054000,1,2005,1, ,1, ,1,1, ,140.81818,114.7503081
405400701,4054007,1,2010,1, ,1, ,1,1, ,684,749.6472491
405412101,4054121,1,2011,2, ,1, ,1,1, ,359.2,50.84431963
405412102,4054121,2,2009,1, ,1, ,1,1, ,359.2,50.84431963
405412201,4054122,1,9998,2, ,1, ,1,2,NOT NEEDED,639.5,397.3714383
405412202,4054122,2,2002,2, ,1, ,1,1, ,639.5,397.3714383
405413201,4054132,1,2009,2, ,1, ,1,1, ,117.58333,163.9189096
405413202,4054132,2,2004,2, ,1, ,1,2,SICK,117.58333,163.9189096
405416001,4054160,1,2003,1, ,1, ,1,1, ,238,390.7792322
405418801,4054188,1,2009,1, ,1, ,1,2,NOT NEEDED,387.2,582.1172014
405420601,4054206,1,9998,98, ,8, ,8,1, ,870.5,731.9533349
405428801,4054288,1,2003,1, ,1, ,1,2,NOT NEEDED,476.4,1290.685887
405428802,4054288,2,2007,2, ,1, ,1,1, ,476.4,1290.685887
405432301,4054323,1,2009,1, ,1, ,1,1, ,140.81818,2987.271686
405434801,4054348,1,2005,3, ,1, ,1,1, ,188.5,114.8868707
405434802,4054348,2,1995,1, ,1, ,1,1, ,188.5,114.8868707
405434803,4054348,3,2002,5, ,2, ,2,2,NOT PRIMARY VEHICLE,188.5,114.8868707
405437801,4054378,1,2002,2, ,1, ,1,1, ,203.46154,88.52652068
405437802,4054378,2,2011,1, ,1, ,1,1, ,203.46154,88.52652068
405437803,4054378,3,2011,1, ,1, ,1,1, ,203.46154,88.52652068
405439101,4054391,1,2011,2, ,1, ,2,1, ,96.0625,50.04206926
405440501,4054405,1,2000,1, ,1, ,1,2,NOT NEEDED,256.16667,428.9880446
405443801,4054438,1,2007,1, ,1, ,2,2,NOT NEEDED,202.55556,1046.545074
405445801,4054458,1,2007,1, ,3, ,1,1, ,162.5,352.6850283
405447201,4054472,1,2009,1, ,1, ,1,1, ,330.85714,288.9440998
405447202,4054472,2,1998,1, ,1, ,2,2,NOT NEEDED,330.85714,288.9440998
405453801,4054538,1,1998,1, ,1, ,2,1, ,158.38462,77.8520162
405455201,4054552,1,2002,1, ,1, ,2,1, ,55.75,50.00945511
405455202,4054552,2,2010,1, ,1, ,2,1, ,55.75,50.00945511
405455203,4054552,3,2000,4, ,1, ,2,1, ,55.75,50.00945511
405456401,4054564,1,1999,1, ,1, ,2,2,NOT NEEDED,95.57143,65.47025118
405456402,4054564,2,1985,1, ,1, ,2,2,NOT NEEDED,95.57143,65.47025118
405458001,4054580,1,2004,2, ,1, ,1,1, ,181.33333,945.2953294
405458002,4054580,2,9998,1, ,1, ,2,2,SICK,181.33333,945.2953294
405458003,4054580,3,9998,4, ,1, ,1,2,NOT NEEDED,181.33333,945.2953294
405466001,4054660,1,2010,1, ,1, ,1,1, ,283.5,1519.842084
405466002,4054660,2,2004,1, ,1, ,1,2,NOT NEEDED,283.5,1519.842084
405469901,4054699,1,2001,3, ,1, ,2,1, ,231.44444,999.0293004
405469902,4054699,2,1994,1, ,1, ,2,2,NOT NEEDED,231.44444,999.0293004
405480801,4054808,1,2001,2, ,1, ,1,1, ,187.57143,74.39155459
405480802,4054808,2,2000,1, ,1, ,2,1, ,187.57143,74.39155459
405480803,4054808,3,2002,1, ,1, ,1,1, ,187.57143,74.39155459
405480804,4054808,4,2012,1, ,1, ,2,1, ,187.57143,74.39155459
405481501,4054815,1,2011,1, ,1, ,2,1, ,394.66667,405.6591267
405481502,4054815,2,2010,1, ,1, ,2,1, ,394.66667,405.6591267
405486401,4054864,1,1999,5, ,1, ,2,1, ,450.66667,541.3553719
405489901,4054899,1,2000,3, ,1, ,2,1, ,462.66667,209.1803564
405489902,4054899,2,2002,3, ,1, ,2,1, ,462.66667,209.1803564
405491301,4054913,1,2004,1, ,1, ,1,1, ,604,181.2273868
405491302,4054913,2,2003,2, ,1, ,1,2,NOT NEEDED,604,181.2273868
405491303,4054913,3,9998,1, ,1, ,1,2,NOT NEEDED,604,181.2273868
405491304,4054913,4,9998,2, ,1, ,1,2,NOT NEEDED,604,181.2273868
405491401,4054914,1,2008,1, ,1, ,1,1, ,471.5,632.7343129
405491402,4054914,2,2009,1, ,1, ,1,1, ,471.5,632.7343129
405491403,4054914,3,2007,4, ,1, ,1,2,NOT NEEDED,471.5,632.7343129
405495901,4054959,1,2010,1, ,1, ,1,1, ,194.8,109.2944846
405495902,4054959,2,2009,1, ,1, ,2,1, ,194.8,109.2944846
405495903,4054959,3,2007,2, ,1, ,1,1, ,194.8,109.2944846
405495904,4054959,4,1997,1, ,1, ,2,2,DRIVER RECOVERING,194.8,109.2944846
405497301,4054973,1,2006,1, ,1, ,2,1, ,302.2,608.6063143
405499501,4054995,1,2007,1, ,1, ,2,1, ,80.6875,65.63653423
405500701,4055007,1,1995,1, ,1, ,2,2,NOT NEEDED,178,81.5403535
405500702,4055007,2,2005,1, ,1, ,2,2,DK/RF,178,81.5403535
405500703,4055007,3,1995,3, ,1, ,2,2,DK/RF,178,81.5403535
405504701,4055047,1,2006,2, ,1, ,1,1, ,365,352.6110192
405504901,4055049,1,2005,1, ,1, ,1,1, ,61.71053,50
405504902,4055049,2,2010,3, ,1, ,1,1, ,61.71053,50
405506101,4055061,1,2002,1, ,1, ,2,1, ,281.8,428.589594
405510101,4055101,1,2011,1, ,1, ,1,1, ,327.55556,279.8549727
405510102,4055101,2,2002,1, ,1, ,1,2,NOT NEEDED,327.55556,279.8549727
405521301,4055213,1,1995,1, ,1, ,1,1, ,650.5,702.4277516
405521302,4055213,2,2007,1, ,1, ,1,1, ,650.5,702.4277516
405521303,4055213,3,2003,1, ,1, ,1,2,NOT PRIMARY VEHICLE,650.5,702.4277516
405521304,4055213,4,1995,4, ,1, ,2,1, ,650.5,702.4277516
405521305,4055213,5,2005,1, ,1, ,2,1, ,650.5,702.4277516
405532401,4055324,1,2004,1, ,1, ,1,2,NOT NEEDED,174.78571,254.841617
405532402,4055324,2,2009,1, ,3, ,1,1, ,174.78571,254.841617
405536501,4055365,1,2011,3, ,1, ,1,2,NOT NEEDED,128.5,255.9518348
405536502,4055365,2,2009,1, ,1, ,2,1, ,128.5,255.9518348
405539101,4055391,1,2008,1, ,1, ,1,1, ,116.72727,51.19738971
405539201,4055392,1,1992,1, ,1, ,2,2,NOT NEEDED,434.8,88.42610299
405544901,4055449,1,2000,1, ,1, ,2,1, ,77.10714,50.0933565
405544902,4055449,2,1999,1, ,1, ,2,1, ,77.10714,50.0933565
405544903,4055449,3,2002,2, ,1, ,2,1, ,77.10714,50.0933565
405553501,4055535,1,1995,1, ,1, ,2,1, ,331.25,171.167464
405555201,4055552,1,2011,3, ,1, ,2,1, ,179.08333,247.4050687
405555202,4055552,2,2006,2, ,1, ,2,1, ,179.08333,247.4050687
405559401,4055594,1,2000,1, ,1, ,2,1, ,197,338.5023188
405559402,4055594,2,2001,1, ,1, ,1,2,NOT NEEDED,197,338.5023188
405559403,4055594,3,2000,1, ,1, ,1,2,USED DIFFERENT MODE,197,338.5023188
405566201,4055662,1,2010,2, ,1, ,1,1, ,242.88889,327.2197636
405566202,4055662,2,2008,1, ,1, ,1,2,NOT NEEDED,242.88889,327.2197636
405568201,4055682,1,2009,1, ,1, ,2,1, ,159.7,116.5413527
405568202,4055682,2,2006,1, ,1, ,2,1, ,159.7,116.5413527
405570701,4055707,1,2007,1, ,1, ,1,1, ,170.78571,61.24793571
405570702,4055707,2,2004,1, ,1, ,1,1, ,170.78571,61.24793571
405578401,4055784,1,2004,2, ,1, ,1,1, ,88.42105,50.18904809
405578402,4055784,2,2001,2, ,1, ,2,1, ,88.42105,50.18904809
405581101,4055811,1,2008,1, ,1, ,1,1, ,148.88889,472.4301794
405581102,4055811,2,1994,1, ,1, ,1,1, ,148.88889,472.4301794
405585701,4055857,1,2000,1, ,1, ,2,1, ,117.58333,82.55246416
405585702,4055857,2,1994,1, ,1, ,2,2,DK/RF,117.58333,82.55246416
405593001,4055930,1,2006,1, ,1, ,1,1, ,207.6,50.00196347
405593002,4055930,2,1997,1, ,1, ,1,2,NOT NEEDED,207.6,50.00196347
405596401,4055964,1,2004,3, ,1, ,1,1, ,324.71429,422.690969
405612301,4056123,1,2001,1, ,1, ,2,1, ,117.22222,74.18536307
405613901,4056139,1,2006,4, ,1, ,2,2,NOT NEEDED,230,152.7099448
405613902,4056139,2,1986,4, ,1, ,2,2,DK/RF,230,152.7099448
405614301,4056143,1,2002,3, ,1, ,2,1, ,119,147.5088097
405614302,4056143,2,1994,1, ,1, ,2,1, ,119,147.5088097
405618001,4056180,1,2011,1, ,3, ,1,1, ,124.625,50.19035633
405618002,4056180,2,1998,1, ,1, ,1,2,NOT NEEDED,124.625,50.19035633
